Time (s),X (m),Y (m),Z (m),X (deg),Y (deg),Z (deg)
1.13,1.0,0.0,0,0,0,0.0
1.14,1.0,0.0,0,0,0,0.0
1.15,1.0,0.0,0,0,0,0.0
1.16,1.0,0.0,0,0,0,0.0
1.17,1.0,0.0,0,0,0,0.0
1.1799999999999997,1.0,0.0,0,0,0,0.0
1.1899999999999997,1.0,0.0,0,0,0,0.0
1.1999999999999997,1.0,0.0,0,0,0,0.0
1.2099999999999997,1.0,0.0,0,0,0,0.0
1.2199999999999998,1.0,0.0,0,0,0,0.0
1.2299999999999998,1.0,0.0,0,0,0,0.0
1.2399999999999998,1.0,0.0,0,0,0,0.0
1.2499999999999998,1.0,0.0,0,0,0,0.0
1.2599999999999998,1.0,0.0,0,0,0,0.0
1.2699999999999998,1.0,0.0,0,0,0,0.0
1.2799999999999998,1.0,0.0,0,0,0,0.0
1.2899999999999998,1.0,0.0,0,0,0,0.0
1.2999999999999998,1.0,0.0,0,0,0,0.0
1.3099999999999998,1.0,0.0,0,0,0,0.0
1.3199999999999998,1.0,0.0,0,0,0,0.0
1.3299999999999998,1.0,0.0,0,0,0,0.0
1.3399999999999999,1.0,0.0,0,0,0,0.0
1.3499999999999999,1.0,0.0,0,0,0,0.0
1.3599999999999999,1.0,0.0,0,0,0,0.0
1.3699999999999999,1.0,0.0,0,0,0,0.0
1.38,1.0,0.0,0,0,0,0.0
1.3899999999999997,1.0,0.0,0,0,0,0.0
1.3999999999999997,1.0,0.0,0,0,0,0.0
1.4099999999999997,1.0,0.0,0,0,0,0.0
1.4199999999999997,1.0,0.0,0,0,0,0.0
1.4299999999999997,1.0,0.0,0,0,0,0.0
1.4399999999999997,1.0,0.0,0,0,0,0.0
1.4499999999999997,1.0,0.0,0,0,0,0.0
1.4599999999999997,1.0,0.0,0,0,0,0.0
1.4699999999999998,1.0,0.0,0,0,0,0.0
1.4799999999999998,1.0,0.0,0,0,0,0.0
1.4899999999999998,1.0,0.0,0,0,0,0.0
1.4999999999999998,1.0,0.0,0,0,0,0.0
1.5099999999999998,1.0,0.0,0,0,0,0.0
1.5199999999999998,1.0,0.0,0,0,0,0.0
1.5299999999999998,1.0,0.0,0,0,0,0.0
1.5399999999999998,1.0,0.0,0,0,0,0.0
1.5499999999999998,1.0,0.0,0,0,0,0.0
1.5599999999999998,1.0,0.0,0,0,0,0.0
1.5699999999999998,1.0,0.0,0,0,0,0.0
1.5799999999999998,1.0,0.0,0,0,0,0.0
1.5899999999999999,1.0,0.0,0,0,0,0.0
1.5999999999999996,1.0,0.0,0,0,0,0.0
1.6099999999999997,1.0,0.0,0,0,0,0.0
1.6199999999999997,1.0,0.0,0,0,0,0.0
1.6299999999999997,1.0,0.0,0,0,0,0.0
1.6399999999999997,1.0,0.0,0,0,0,0.0
1.6499999999999997,1.0,0.0,0,0,0,0.0
1.6599999999999997,1.0,0.0,0,0,0,0.0
1.6699999999999997,1.0,0.0,0,0,0,0.0
1.6799999999999997,1.0,0.0,0,0,0,0.0
1.6899999999999997,1.0,0.0,0,0,0,0.0
1.6999999999999997,1.0,0.0,0,0,0,0.0
1.7099999999999997,1.0,0.0,0,0,0,0.0
1.7199999999999998,1.0,0.0,0,0,0,0.0
1.7299999999999998,1.0,0.0,0,0,0,0.0
1.7399999999999998,1.0,0.0,0,0,0,0.0
1.7499999999999998,1.0,0.0,0,0,0,0.0
1.7599999999999998,1.0,0.0,0,0,0,0.0
1.7699999999999998,1.0,0.0,0,0,0,0.0
1.7799999999999998,1.0,0.0,0,0,0,0.0
1.7899999999999998,1.0,0.0,0,0,0,0.0
1.7999999999999998,1.0,0.0,0,0,0,0.0
1.8099999999999998,1.0,0.0,0,0,0,0.0
1.8199999999999996,1.0,0.0,0,0,0,0.0
1.8299999999999996,1.0,0.0,0,0,0,0.0
1.8399999999999996,1.0,0.0,0,0,0,0.0
1.8499999999999996,1.0,0.0,0,0,0,0.0
1.8599999999999997,1.0,0.0,0,0,0,0.0
1.8699999999999997,1.0,0.0,0,0,0,0.0
1.8799999999999997,1.0,0.0,0,0,0,0.0
1.8899999999999997,1.0,0.0,0,0,0,0.0
1.8999999999999997,1.0,0.0,0,0,0,0.0
1.9099999999999997,1.0,0.0,0,0,0,0.0
1.9199999999999997,1.0,0.0,0,0,0,0.0
1.9299999999999997,1.0,0.0,0,0,0,0.0
1.9399999999999997,1.0,0.0,0,0,0,0.0
1.9499999999999997,1.0,0.0,0,0,0,0.0
1.9599999999999997,1.0,0.0,0,0,0,0.0
1.9699999999999998,1.0,0.0,0,0,0,0.0
1.9799999999999998,1.0,0.0,0,0,0,0.0
1.9899999999999998,1.0,0.0,0,0,0,0.0
1.9999999999999998,1.0,0.0,0,0,0,0.0
2.01,0.999999999876135,1.5739442151603623e-05,0,0,0,0.000901803607214429
2.0199999999999996,0.9999999988852148,4.7218326439214324e-05,0,0,0,0.002705410821643287
2.03,0.9999999955408593,9.443665277315208e-05,0,0,0,0.005410821643286574
2.0399999999999996,0.9999999876134981,0.00015739442087267934,0,0,0,0.00901803607214429
2.05,0.9999999721303707,0.00023609163009054003,0,0,0,0.013527054108216434
2.0599999999999996,0.9999999453755268,0.0003305282791790118,0,0,0,0.01893787575150301
2.07,0.9999999028898262,0.0004407043659974708,0,0,0,0.02525050100200401
2.0799999999999996,0.9999998394709388,0.0005666198871614702,0,0,0,0.03246492985971944
2.09,0.9999997491733458,0.000708274837633331,0,0,0,0.0405811623246493
2.0999999999999996,0.999999625308339,0.0008656692102542467,0,0,0,0.04959919839679359
2.11,0.999999460444023,0.0010388029952179006,0,0,0,0.05951903807615231
2.1199999999999997,0.9999992464053152,0.001227676179485597,0,0,0,0.07034068136272546
2.13,0.9999989742739478,0.0014322887461429052,0,0,0,0.08206412825651305
2.1399999999999997,0.9999986343884694,0.0016526406736978173,0,0,0,0.09468937875751504
2.1499999999999995,0.9999982163442476,0.001888731935320422,0,0,0,0.10821643286573147
2.1599999999999997,0.9999977089934716,0.0021405624980240885,0,0,0,0.12264529058116233
2.1699999999999995,0.9999971004451567,0.00240813232178817,0,0,0,0.13797595190380763
2.1799999999999997,0.9999963780651473,0.0026914413586222163,0,0,0,0.15420841683366734
2.1899999999999995,0.9999955284761237,0.0029904895515717104,0,0,0,0.1713426853707415
2.1999999999999997,0.9999945375576073,0.003305276833665315,0,0,0,0.18937875751503008
2.2099999999999995,0.9999933904459685,0.0036358031268036366,0,0,0,0.2083166332665331
2.2199999999999998,0.9999920715344351,0.003982068340589515,0,0,0,0.22815631262525052
2.2299999999999995,0.9999905644731027,0.0043440723710998245,0,0,0,0.24889779559118239
2.2399999999999998,0.9999888521689455,0.004721815099598802,0,0,0,0.2705410821643287
2.2499999999999996,0.9999869167858298,0.005115296391192891,0,0,0,0.2930861723446894
2.26,0.9999847397445291,0.0055245160934271195,0,0,0,0.31653306613226456
2.2699999999999996,0.9999823017227399,0.005949474034822998,0,0,0,0.3408817635270541
2.28,0.9999795826551023,0.006390170023357952,0,0,0,0.3661322645290581
2.2899999999999996,0.9999765617332195,0.006846603844886278,0,0,0,0.3922845691382766
2.3,0.9999732174056821,0.007318775261501638,0,0,0,0.4193386773547094
2.3099999999999996,0.9999695273780949,0.007806684009841104,0,0,0,0.44729458917835674
2.32,0.9999654686131049,0.008310329799330721,0,0,0,0.4761523046092184
2.3299999999999996,0.9999610173304337,0.008829712310372639,0,0,0,0.5059118236472946
2.34,0.9999561490069134,0.009364831192473784,0,0,0,0.5365731462925852
2.3499999999999996,0.9999508383765242,0.00991568606231607,0,0,0,0.5681362725450902
2.3599999999999994,0.9999450594304371,0.010482276501768221,0,0,0,0.6006012024048097
2.3699999999999997,0.9999387854170604,0.011064602055839094,0,0,0,0.6339679358717436
2.3799999999999994,0.999931988842089,0.011662662230572628,0,0,0,0.668236472945892
2.3899999999999997,0.9999246414685595,0.012276456490884347,0,0,0,0.7034068136272547
2.3999999999999995,0.9999167143169092,0.012905984258339461,0,0,0,0.7394789579158317
2.4099999999999997,0.9999081776650393,0.013551244908872568,0,0,0,0.7764529058116234
2.4199999999999995,0.999899001048384,0.014212237770448938,0,0,0,0.8143286573146294
2.4299999999999997,0.9998891532599847,0.014888962120667443,0,0,0,0.8531062124248499
2.4399999999999995,0.9998786023505697,0.015581417184305104,0,0,0,0.8927855711422847
2.4499999999999997,0.9998673156286388,0.016289602130803254,0,0,0,0.933366733466934
2.4599999999999995,0.9998552596605561,0.017013516071695385,0,0,0,0.9748496993987977
2.4699999999999998,0.9998424002706469,0.017753158057976632,0,0,0,1.017234468937876
2.4799999999999995,0.9998287025413026,0.018508527077414925,0,0,0,1.0605210420841684
2.4899999999999998,0.9998141308130924,0.01927962205180389,0,0,0,1.1047094188376756
2.4999999999999996,0.9997986486848821,0.02006644183415737,0,0,0,1.149799599198397
2.51,0.9997822190139601,0.020868985205845746,0,0,0,1.1957915831663328
2.5199999999999996,0.9997648039161723,0.021687250873673944,0,0,0,1.242685370741483
2.53,0.9997463647660638,0.022521237466901246,0,0,0,1.2904809619238478
2.5399999999999996,0.9997268621970309,0.02337094353420285,0,0,0,1.3391783567134268
2.55,0.9997062561014801,0.02423636754057326,0,0,0,1.3887775551102206
2.5599999999999996,0.9996845056309982,0.025117507864171464,0,0,0,1.4392785571142286
2.5699999999999994,0.9996615691965299,0.02601436279310799,0,0,0,1.490681362725451
2.5799999999999996,0.9996374044685673,0.02692693052217386,0,0,0,1.542985971943888
2.5899999999999994,0.9996119683773484,0.027855209149511357,0,0,0,1.5961923847695394
2.5999999999999996,0.9995852171130668,0.028799196673226807,0,0,0,1.650300601202405
2.6099999999999994,0.999557106126092,0.029758890987945305,0,0,0,1.7053106212424853
2.6199999999999997,0.9995275901272019,0.0307342898813074,0,0,0,1.76122244488978
2.6299999999999994,0.999496623087826,0.03172539103040781,0,0,0,1.818036072144289
2.6399999999999997,0.9994641582403015,0.0327321919981762,0,0,0,1.8757515030060126
2.6499999999999995,0.9994301480781421,0.033754690229700124,0,0,0,1.9343687374749505
2.6599999999999997,0.9993945443563188,0.03479288304848989,0,0,0,1.9938877755511026
2.6699999999999995,0.9993572980915556,0.03584676765268592,0,0,0,2.0543086172344696
2.6799999999999997,0.9993183595626376,0.03691634111120797,0,0,0,2.1156312625250506
2.6899999999999995,0.9992776783107339,0.0380016003598469,0,0,0,2.177855711422846
2.6999999999999997,0.9992352031397355,0.03910254219729856,0,0,0,2.2409819639278563
2.7099999999999995,0.9991908821166079,0.04021916328114012,0,0,0,2.305010020040081
2.7199999999999998,0.9991446625717589,0.04135146012374874,0,0,0,2.3699398797595195
2.7299999999999995,0.9990964910994234,0.04249942908816279,0,0,0,2.4357715430861733
2.7399999999999998,0.9990463135580634,0.04366306638388543,0,0,0,2.502505010020041
2.7499999999999996,0.9989940750707862,0.04484236806263089,0,0,0,2.570140280561123
2.76,0.9989397200257786,0.04603733001401329,0,0,0,2.6386773547094196
2.7699999999999996,0.9988831920767602,0.047247947961178226,0,0,0,2.708116232464931
2.7799999999999994,0.9988244341434545,0.04847421745637694,0,0,0,2.778456913827656
2.7899999999999996,0.9987633884120781,0.049716133876483555,0,0,0,2.8496993987975956
2.7999999999999994,0.9986999963358509,0.05097369241845495,0,0,0,2.92184368737475
2.8099999999999996,0.9986341986355246,0.05224688809473375,0,0,0,2.9948897795591187
2.8199999999999994,0.9985659352999315,0.053535715728594266,0,0,0,3.068837675350702
2.8299999999999996,0.9984951455865559,0.05484016994943162,0,0,0,3.1436873747494998
2.8399999999999994,0.9984217680221242,0.056160245187993944,0,0,0,3.2194388777555116
2.8499999999999996,0.9983457404032192,0.057495935671558,0,0,0,3.296092184368738
2.8599999999999994,0.9982669997969156,0.05884723541904802,0,0,0,3.3736472945891784
2.8699999999999997,0.9981854825414384,0.06021413823609812,0,0,0,3.452104208416834
2.8799999999999994,0.9981011242468449,0.06159663771005813,0,0,0,3.531462925851704
2.8899999999999997,0.9980138597957319,0.06299472720494319,0,0,0,3.611723446893788
2.8999999999999995,0.9979236233439649,0.06440839985632703,0,0,0,3.6928857715430867
2.9099999999999997,0.997830348321435,0.06583764856617902,0,0,0,3.7749498997995996
2.9199999999999995,0.9977339674328402,0.06728246599764534,0,0,0,3.8579158316633264
2.9299999999999997,0.9976344126584928,0.06874284456977411,0,0,0,3.9417835671342685
2.9399999999999995,0.9975316152551548,0.07021877645218459,0,0,0,4.026553106212425
2.9499999999999997,0.9974255057568993,0.0717102535596809,0,0,0,4.112224448897796
2.9599999999999995,0.9973160139760009,0.07321726754681002,0,0,0,4.198797595190381
2.9699999999999998,0.9972030690038546,0.0747398098023643,0,0,0,4.28627254509018
2.9799999999999995,0.9970865992119233,0.0762778714438288,0,0,0,4.374649298597194
2.9899999999999993,0.9969665322527163,0.07783144331177325,0,0,0,4.463927855711423
2.9999999999999996,0.9968427950607962,0.07940051596418901,0,0,0,4.554108216432866
3.0099999999999993,0.99671531385382,0.08098507967077125,0,0,0,4.645190380761523
3.0199999999999996,0.9965840141336084,0.08258512440714615,0,0,0,4.737174348697395
3.0299999999999994,0.9964488206872502,0.08420063984904369,0,0,0,4.83006012024048
3.0399999999999996,0.9963096575882378,0.08583161536641586,0,0,0,4.923847695390782
3.0499999999999994,0.9961664481976376,0.08747804001750048,0,0,0,5.018537074148297
3.0599999999999996,0.9960191151652937,0.08913990254283122,0,0,0,5.114128256513026
3.0699999999999994,0.9958675804310669,0.09081719135919326,0,0,0,5.2106212424849705
3.0799999999999996,0.9957117652261098,0.09250989455352544,0,0,0,5.3080160320641285
3.0899999999999994,0.9955515900741765,0.09421799987676872,0,0,0,5.406312625250502
3.0999999999999996,0.9953869747929713,0.09594149473766113,0,0,0,5.505511022044089
3.1099999999999994,0.9952178384955334,0.09768036619647968,0,0,0,5.60561122244489
3.1199999999999997,0.9950440995916605,0.09943460095872905,0,0,0,5.706613226452905
3.1299999999999994,0.9948656757893711,0.10120418536877755,0,0,0,5.808517034068136
3.1399999999999997,0.994682484096407,0.10298910540344043,0,0,0,5.911322645290581
3.1499999999999995,0.9944944408217752,0.10478934666551078,0,0,0,6.0150300601202416
3.1599999999999997,0.9943014615773317,0.10660489437723815,0,0,0,6.119639278557115
3.1699999999999995,0.9941034612794062,0.10843573337375544,0,0,0,6.225150300601204
3.1799999999999997,0.9939003541504705,0.11028184809645372,0,0,0,6.331563126252506
3.1899999999999995,0.9936920537208488,0.11214322258630582,0,0,0,6.438877755511023
3.1999999999999993,0.9934784728304725,0.11401984047713846,0,0,0,6.547094188376755
3.2099999999999995,0.9932595236306797,0.11591168498885349,0,0,0,6.6562124248497
3.2199999999999993,0.9930351175860599,0.11781873892059831,0,0,0,6.76623246492986
3.2299999999999995,0.992805165476345,0.11974098464388583,0,0,0,6.877154308617235
3.2399999999999993,0.9925695773983466,0.12167840409566408,0,0,0,6.988977955911824
3.2499999999999996,0.9923282627679418,0.12363097877133605,0,0,0,7.101703406813628
3.2599999999999993,0.992081130322107,0.1255986897177297,0,0,0,7.215330661322646
3.2699999999999996,0.991828088121,0.12758151752601857,0,0,0,7.329859719438879
3.2799999999999994,0.9915690435500936,0.12957944232459334,0,0,0,7.445290581162326
3.2899999999999996,0.9913039033223582,0.13159244377188475,0,0,0,7.561623246492988
3.2999999999999994,0.9910325734804973,0.13362050104913767,0,0,0,7.678857715430863
3.3099999999999996,0.9907549593992342,0.1356635928531373,0,0,0,7.796993987975953
3.3199999999999994,0.9904709657876518,0.1377216973888874,0,0,0,7.916032064128258
3.3299999999999996,0.990180496691587,0.13979479236224102,0,0,0,8.035971943887777
3.3399999999999994,0.9898834554960786,0.14188285497248387,0,0,0,8.15681362725451
3.3499999999999996,0.9895797449278716,0.1439858619048714,0,0,0,8.278557114228457
3.3599999999999994,0.9892692670579764,0.1461037893231186,0,0,0,8.401202404809618
3.3699999999999997,0.9889519233042866,0.14823661286184445,0,0,0,8.524749498997997
3.3799999999999994,0.9886276144342535,0.15038430761896993,0,0,0,8.649198396793588
3.3899999999999997,0.9882962405676191,0.1525468481480711,0,0,0,8.774549098196394
3.3999999999999995,0.9879577011792096,0.1547242084506873,0,0,0,8.900801603206414
3.4099999999999997,0.9876118951017876,0.15691636196858408,0,0,0,9.027955911823648
3.4199999999999995,0.9872587205289673,0.15912328157597275,0,0,0,9.156012024048097
3.4299999999999993,0.98689807501819,0.1613449395716856,0,0,0,9.284969939879762
3.4399999999999995,0.986529855493763,0.1635813076713078,0,0,0,9.414829659318638
3.4499999999999993,0.986153958249962,0.1658323569992668,0,0,0,9.545591182364731
3.4599999999999995,0.9857702789541981,0.16809805808087858,0,0,0,9.677254509018036
3.4699999999999993,0.9853787126502502,0.17037838083435242,0,0,0,9.809819639278558
3.4799999999999995,0.9849791537615629,0.17267329456275365,0,0,0,9.943286573146292
3.4899999999999993,0.9845714960946119,0.1749827679459256,0,0,0,10.077655310621243
3.4999999999999996,0.9841556328423374,0.1773067690323705,0,0,0,10.212925851703408
3.5099999999999993,0.9837314565876457,0.17964526523109065,0,0,0,10.349098196392786
3.5199999999999996,0.9832988593069808,0.1819982233033896,0,0,0,10.486172344689377
3.5299999999999994,0.9828577323739659,0.1843656093546343,0,0,0,10.624148296593184
3.5399999999999996,0.9824079665631172,0.18674738882597838,0,0,0,10.763026052104205
3.5499999999999994,0.9819494520536288,0.18914352648604751,0,0,0,10.902805611222442
3.5599999999999996,0.9814820784332312,0.19155398642258697,0,0,0,11.043486973947894
3.5699999999999994,0.9810057347021237,0.19397873203407243,0,0,0,11.185070140280562
3.5799999999999996,0.9805203092769817,0.19641772602128352,0,0,0,11.327555110220441
3.5899999999999994,0.9800256899950396,0.19887093037884268,0,0,0,11.470941883767537
3.5999999999999996,0.9795217641182499,0.20133830638671713,0,0,0,11.615230460921845
3.6099999999999994,0.9790084183375206,0.20381981460168735,0,0,0,11.76042084168337
3.6199999999999997,0.9784855387770305,0.20631541484878035,0,0,0,11.906513026052107
3.6299999999999994,0.9779530109986235,0.20882506621267022,0,0,0,12.05350701402806
3.6399999999999992,0.9774107200062839,0.2113487270290447,0,0,0,12.201402805611226
3.6499999999999995,0.9768585502506917,0.21388635487594068,0,0,0,12.350200400801606
3.6599999999999993,0.9762963856338608,0.2164379065650467,0,0,0,12.499899799599202
3.6699999999999995,0.9757241095138594,0.219003338132975,0,0,0,12.650501002004011
3.6799999999999993,0.9751416047096148,0.2215826048325036,0,0,0,12.802004008016036
3.6899999999999995,0.9745487535058022,0.22417566112378756,0,0,0,12.954408817635274
3.6999999999999993,0.9739454376578196,0.2267824606655422,0,0,0,13.107715430861726
3.7099999999999995,0.973331538396849,0.22940295630619761,0,0,0,13.261923847695392
3.7199999999999993,0.9727069364350049,0.2320371000750253,0,0,0,13.417034068136275
3.7299999999999995,0.9720715119705713,0.23468484317323826,0,0,0,13.57304609218437
3.7399999999999993,0.9714251446933279,0.2373461359650647,0,0,0,13.72995991983968
3.7499999999999996,0.9707677137899662,0.24002092796879657,0,0,0,13.887775551102203
3.7599999999999993,0.9700990979495973,0.24270916784781288,0,0,0,14.046492985971943
3.7699999999999996,0.9694191753693503,0.24541080340157972,0,0,0,14.206112224448896
3.7799999999999994,0.9687278237600658,0.2481257815566268,0,0,0,14.366633266533062
3.7899999999999996,0.9680249203520807,0.25085404835750186,0,0,0,14.528056112224446
3.7999999999999994,0.9673103419011094,0.25359554895770314,0,0,0,14.690380761523045
3.8099999999999996,0.9665839646942203,0.25635022761059206,0,0,0,14.853607214428857
3.8199999999999994,0.9658456645559081,0.2591180276602847,0,0,0,15.017735470941885
3.8299999999999996,0.9650953168542651,0.2618988915325258,0,0,0,15.182765531062126
3.8399999999999994,0.9643327965072485,0.26469276072554343,0,0,0,15.34869739478958
3.849999999999999,0.9635579779890495,0.26749957580088657,0,0,0,15.51553106212425
3.8599999999999994,0.9627707353365615,0.27031927637424713,0,0,0,15.683266533066135
3.869999999999999,0.9619709421559485,0.27315180110626547,0,0,0,15.851903807615233
3.8799999999999994,0.9611584716293171,0.2759970876933217,0,0,0,16.021442885771545
3.8899999999999992,0.9603331965214909,0.27885507285831396,0,0,0,16.191883767535074
3.8999999999999995,0.9594949891868879,0.2817256923414226,0,0,0,16.363226452905813
3.9099999999999993,0.958643721576504,0.28460888089086434,0,0,0,16.53547094188377
3.9199999999999995,0.9577792652450013,0.28750457225363435,0,0,0,16.708617234468942
3.9299999999999993,0.9569014913579034,0.2904126991662391,0,0,0,16.882665330661325
3.9399999999999995,0.956010270698897,0.29333319334542024,0,0,0,17.057615230460925
3.9499999999999993,0.9551054736772443,0.29626598547887123,0,0,0,17.23346693386774
3.9599999999999995,0.9541869703353022,0.29921100521594635,0,0,0,17.410220440881766
3.9699999999999993,0.9532546303561529,0.30216818115836486,0,0,0,17.587875751503006
3.9799999999999995,0.952308323071345,0.30513744085091016,0,0,0,17.766432865731463
3.9899999999999993,0.9513479174687478,0.3081187107721253,0,0,0,17.945891783567134
3.9999999999999996,0.9503732822005163,0.31111191632500634,0,0,0,18.12625250501002
4.01,0.949384285591172,0.314116981827694,0,0,0,18.307515030060117
4.02,0.9483807956457971,0.3171338305041656,0,0,0,18.48967935871743
4.029999999999999,0.9473626800583443,0.3201623844749272,0,0,0,18.67274549098196
4.039999999999999,0.9463298062200637,0.3232025647477084,0,0,0,18.856713426853705
4.05,0.9452820412280458,0.3262542912081603,0,0,0,19.041583166332664
4.06,0.9442192518938837,0.3293174826105571,0,0,0,19.227354709418837
4.069999999999999,0.9431413047524533,0.33239205656850473,0,0,0,19.414028056112226
4.079999999999999,0.9420480660708139,0.33547792954565475,0,0,0,19.601603206412825
4.089999999999999,0.9409394018572297,0.3385750168464276,0,0,0,19.79008016032064
